  1410.9045385      1.6051408      0.8140029
  1410.9059274     -0.0057878      0.8130999
  1410.9073163      1.0527599      0.8138618
  1410.9087052      0.3544720      0.8135762
  1410.9100942      0.5516696      0.8134575
  1410.9114831     -0.6509470      0.8131010
  1410.9128720     -1.0095438      0.8128485
  1410.9142609      0.0349121      0.8130105
  1410.9156499     -2.4763160      0.8124595
  1410.9170388     -2.9599885      0.8122399
  1410.9184277     -1.8174151      0.8127403
  1410.9198167     -2.0591638      0.8128247
  1410.9212056     -0.3742752      0.8133388
  1410.9225945      0.1964864      0.8133089
  1410.9239834      0.3486953      0.8132861
  1410.9253724      1.1010746      0.8136893
  1410.9267613      1.5230408      0.8138357
  1410.9281502     -0.8660001      0.8126240
  1410.9295391     -1.5907210      0.8128149
  1410.9309281     -0.5857396      0.8127278
  1410.9323170     -2.2011321      0.8126300
  1410.9337059     -1.0993462      0.8126654
  1410.9350949     -2.7901867      0.8123576
  1410.9364838     -1.4650327      0.8125413
  1410.9378727     -2.8566195      0.8122342
  1410.9392616     -1.9508058      0.8124778
  1410.9406506     -0.2498997      0.8131265
  1410.9420395     -1.4321227      0.8125002
  1410.9434284     -0.0094639      0.8126869
  1410.9448173      0.4215175      0.8133353
  1410.9462063      0.7870289      0.8132059
  1410.9475952      0.5387157      0.8128596
  1410.9489841      0.0939051      0.8126970
  1410.9503730     -0.2367707      0.8129426
  1410.9517620     -1.4428009      0.8124586
  1410.9531509     -1.8940010      0.8123476
  1410.9545398     -2.5709324      0.8123835
  1410.9559288     -1.7326018      0.8122832
  1410.9573177     -0.4954996      0.8129158
  1410.9587066     -1.4721224      0.8125897
  1410.9600955      0.4054126      0.8131737
  1410.9628734      0.6185400      0.8133740
  1410.9642623     -0.2000971      0.8123594
  1410.9656512      1.4522317      0.8134488
  1410.9670402     -0.5933544      0.8129145
  1410.9684291     -2.2606503      0.8106879
  1410.9767627     -1.5547476      0.8110724
  1410.9809294      0.8518862      0.8120793
  1410.9823184     -0.0219802      0.8130265
  1410.9837073      1.8956419      0.8134042
  1410.9850962      1.2118834      0.8131783
  1410.9864852      0.7512305      0.8133933
  1410.9878741     -1.4137421      0.8120416
  1410.9892630     -2.6391157      0.8116740
  1410.9906519     -3.0601190      0.8116994
  1410.9920409     -2.7065987      0.8114843
  1410.9934298     -1.5727780      0.8114339
  1410.9948187     -2.7563139      0.8115996
  1410.9989855      0.0269472      0.8103660
  1411.0031523      1.1149039      0.8130730
  1411.0045412     -0.6553233      0.8113505
  1411.0059301     -2.3808244      0.8119010
  1411.0073191     -2.8600330      0.8116278
  1411.0087080     -3.2392861      0.8115647
  1411.0100969     -2.9993755      0.8114891
  1411.0114858     -2.9122864      0.8116301
  1411.0128748     -1.6778101      0.8117546
  1411.0142637      0.3131594      0.8126753
  1411.0156526      0.4666812      0.8126080
  1411.0170416      1.2223866      0.8131816
  1411.0184305      2.1615480      0.8131538
  1411.0198194      0.1290908      0.8126810
  1411.0212083     -0.7505524      0.8124725
  1411.0225973      0.8257157      0.8122370
  1411.0239862     -0.9225423      0.8123212
  1411.0253751     -1.5726905      0.8120699
  1411.0267640     -2.4455942      0.8118973
  1411.0281530     -2.5381974      0.8117699
  1411.0295419     -1.7529955      0.8111328
  1411.0309308     -2.9452840      0.8113166
  1411.0323197     -1.2758875      0.8120740
  1411.0337087      1.0558234      0.8120316
  1411.0350976      0.0106672      0.8126167
  1411.0364865      0.6179273      0.8130577
  1411.0378755      0.0146934      0.8123482
  1411.0392644      0.3089581      0.8125676
  1411.0406533     -0.6457829      0.8124853
  1411.0420422     -2.9316298      0.8107480
  1411.0434312     -3.6172264      0.8115043
  1411.0448201     -2.6006039      0.8118127
  1411.0462090     -2.2123355      0.8118420
  1411.0475979     -1.7448555      0.8119784
  1411.0503758      0.2198560      0.8128461
  1411.0517647     -0.8797418      0.8116270
  1411.0531537      0.3113214      0.8124698
  1411.0545426     -0.4955871      0.8119919
  1411.0559315      0.5796782      0.8127060
  1411.0573204      0.2135541      0.8114152
  1411.0587094     -0.4238153      0.8121369
  1411.0600983     -1.0203096      0.8121435
  1411.0614872     -2.1057280      0.8116238
  1411.0628761     -3.2280827      0.8116037
  1411.0642651     -2.3550916      0.8115814
  1411.0656540     -1.6516396      0.8117383
  1411.0670429      1.2580975      0.8120031
  1411.0684319     -0.5136176      0.8120795
  1411.0698208     -0.1301632      0.8125262
  1411.0712097      1.3208541      0.8127605
  1411.0725986      0.3235751      0.8129239
  1411.0739876     -0.5499412      0.8122105
  1411.0753765     -0.6478836      0.8120152
  1411.0767654     -0.4938366      0.8124850
  1411.0781543     -0.3875792      0.8128088
  1411.0795433     -0.8398296      0.8103826
  1411.0809322     -1.9711120      0.8121782
  1411.0823211      1.3885998      0.8128629
  1411.0837101     -3.3644493      0.8108979
  1411.0850990     -0.8912078      0.8122426
  1411.0864879     -1.1308558      0.8116529
  1411.0878768     -2.1895786      0.8112345
  1411.0892658     -0.5678842      0.8117150
  1411.0906547      0.1756550      0.8122796
  1411.0920436     -1.0947948      0.8118496
  1411.0934325     -0.2569019      0.8124846
  1411.0948215      0.1761802      0.8125802
  1411.0962104     -1.7133459      0.8118954
  1411.0975993     -0.5763743      0.8123088
  1411.0989883     -0.3109934      0.8128487
  1411.1003772     -1.2276603      0.8122487
  1411.1017661     -0.2954136      0.8125391
  1411.1031550     -0.0941022      0.8123969
  1411.1045440     -0.5591315      0.8120188
  1411.1059329     -1.0344014      0.8119001
  1411.1073218     -1.6238061      0.8118245
  1411.1087107     -0.3017155      0.8126560
  1411.1100997      3.1639911      0.8133633
  1411.1114886     -0.4735304      0.8120350
  1411.1128775     -0.0808857      0.8115434
  1411.1142665     -0.5177314      0.8118297
  1411.1156554     -0.4224148      0.8122762
  1411.1170443     -0.4041218      0.8126430
  1411.1184332     -1.9703243      0.8115225
  1411.1198222     -2.0483105      0.8114929
  1411.1212111     -0.6247765      0.8128801
  1411.1226000     -1.3864337      0.8117184
  1411.1239889     -1.2217085      0.8122368
  1411.1253779     -0.9670934      0.8121155
  1411.1267668      0.9256712      0.8122744
  1411.1281557     -1.4426259      0.8113749
  1411.1295447     -1.3741800      0.8113372
  1411.1309336     -1.7222736      0.8112454
  1411.1323225     -0.3144944      0.8122819
  1411.1337114     -0.7137912      0.8125481
  1411.1351004     -2.0210022      0.8113427
  1411.1364893     -1.5232379      0.8118364
  1411.1378782     -2.5481754      0.8115661
  1411.1392671     -0.5506414      0.8120088
  1411.1406561     -1.7824920      0.8111957
  1411.1420450     -0.6482337      0.8116645
  1411.1434339      1.1070265      0.8123319
  1411.1448228     -0.1987842      0.8123682
  1411.1462118      0.1546486      0.8121554
  1411.1476007      0.6788459      0.8122579
  1411.1489896      0.7015153      0.8128783
  1411.1503786     -0.4752810      0.8122344
  1411.1517675     -2.1135179      0.8119041
  1411.1531564     -2.0292297      0.8117550
  1411.1545453     -4.0812053      0.8108734
  1411.1559343     -2.8980196      0.8112824
  1411.1573232     -1.1467857      0.8114019
  1411.1587121     -1.8042861      0.8109359
  1411.1601010     -0.5278845      0.8121759
  1411.1614900      1.0832192      0.8128740
  1411.1628789      0.3372293      0.8117408
  1411.1642678      0.9790624      0.8124684
  1411.1656568      1.7610258      0.8127881
  1411.1670457      0.1897468      0.8114518
  1411.1684346      0.3760036      0.8117620
  1411.1698235     -2.2341297      0.8109733
  1411.1712125     -2.8072544      0.8108064
  1411.1726014     -2.7339946      0.8110654
  1411.1739903     -4.0249257      0.8100259
  1411.1753792     -2.5228802      0.8115721
  1411.1767682     -3.1887832      0.8109107
  1411.1781571      0.1656770      0.8123046
  1411.1795460      0.8573128      0.8123679
  1411.1809350      1.8294717      0.8120585
  1411.1823239      0.2998554      0.8123831
  1411.1837128      3.7104202      0.8129508
  1411.1851017     -0.5123047      0.8118920
  1411.1864907     -1.2672224      0.8121063
  1411.1878796     -0.6169867      0.8116954
  1411.1892685     -1.9021410      0.8113235
  1411.1906574     -3.4714944      0.8113613
  1411.1920464     -1.8462989      0.8115926
  1411.1934353     -2.5965777      0.8106010
  1411.1948242     -1.6161913      0.8114008
  1411.1962132      0.0608200      0.8124069
  1411.1976021      0.1646266      0.8118528
  1411.1989910      0.4336837      0.8121065
  1411.2003799     -0.1419793      0.8121489
  1411.2017689      0.2538163      0.8118617
  1411.2031578     -0.4017585      0.8115314
  1411.2045467      0.1460710      0.8115973
  1411.2059356     -2.3773233      0.8111301
  1411.2073246     -1.0267866      0.8120645
  1411.2087135     -2.4642373      0.8110342
  1411.2101024     -1.0687119      0.8117597
  1411.2114914     -3.0958299      0.8109062
  1411.2128803     -1.4234575      0.8112422
  1411.2142692      0.5115824      0.8120200
  1411.2156581      0.3461570      0.8121004
  1411.2170471      1.6661469      0.8123901
  1411.2184360      1.3702192      0.8120307
  1411.2198249     -0.6780803      0.8109296
  1411.2212138     -1.3389067      0.8116834
  1411.2226028     -2.3180678      0.8111049
  1411.2239917     -1.1451227      0.8110743
  1411.2253806     -2.4735152      0.8114031
  1411.2267696     -1.7185100      0.8114047
  1411.2281585     -2.2678275      0.8107529
  1411.2295474     -0.2314316      0.8112715
  1411.2309363     -0.0464877      0.8119143
  1411.2323253      1.2044437      0.8123570
  1411.2337142      0.9646205      0.8120489
  1411.2351031     -0.1417168      0.8117350
  1411.2364920      0.5203351      0.8118498
  1411.2378810      1.2115333      0.8122808
  1411.2392699      0.4807730      0.8118327
  1411.2406588      0.3430936      0.8125131
  1411.2420478      0.7971820      0.8118099
  1411.2434367     -2.9853712      0.8110156
  1411.2448256     -1.4854264      0.8115802
  1411.2462145     -2.6661614      0.8116866
  1411.2476035     -1.2599577      0.8114407
  1411.2489924     -0.7965039      0.8120015
  1411.2503813      0.3265510      0.8129770
  1411.2517702      0.0900539      0.8118199
  1411.2531592     -0.2056112      0.8125594
  1411.2545481      1.0377053      0.8119568
  1411.2559370      0.1131610      0.8115207
  1411.2573260      1.8827755      0.8126158
  1411.2587149      0.5972710      0.8128207
  1411.2601038     -0.9546646      0.8118416
  1411.2614927     -0.3915179      0.8119265
  1411.2628817     -1.5190367      0.8116081
  1411.2642706     -3.1711028      0.8112127
  1411.2656595     -2.2132108      0.8109280
  1411.2670484     -0.7752349      0.8120130
  1411.2684374     -0.6462206      0.8122601
  1411.2698263      2.7297712      0.8131936
  1411.2712152     -1.7706759      0.8116136
  1411.2726041      1.7023830      0.8117904
  1411.2739931     -0.0632053      0.8115309
  1411.2753820      0.4676440      0.8118272
  1411.2767709      3.8110759      0.8128402
  1411.2781599     -1.2596076      0.8120977
  1411.2795488     -1.4509409      0.8108951
  1411.2809377      0.5142958      0.8120545
  1411.2823266     -0.8246875      0.8122421
  1411.2837156     -3.1482584      0.8097977
  1411.2851045     -2.5887878      0.8118652
  1411.2864934     -2.6220480      0.8111534
  1411.2878823     -1.2673974      0.8118069
  1411.2892713     -1.2645091      0.8112514
  1411.2906602     -1.8216164      0.8106197
  1411.2920491      2.2227291      0.8130469
  1411.2934381     -0.1137957      0.8125807
  1411.2948270      0.2253702      0.8121981
  1411.2962159     -0.9680562      0.8117137
  1411.2976048     -1.0147079      0.8115701
  1411.2989938     -1.1202651      0.8110984
  1411.3003827     -2.5532520      0.8115120
  1411.3017716     -1.9613090      0.8107220
  1411.3031605     -3.3189354      0.8107130
  1411.3045495     -2.8559193      0.8111891
  1411.3059384     -0.0687195      0.8118871
  1411.3073273      0.8247529      0.8114843
  1411.3087163      0.8464595      0.8127662
  1411.3101052      1.8243952      0.8127827
  1411.3114941      1.5547254      0.8132925
  1411.3128830      0.8576629      0.8127237
  1411.3142720     -0.2702059      0.8112862
  1411.3156609      0.4452372      0.8121872
  1411.3170498     -2.8087424      0.8110623
  1411.3184387     -3.5533319      0.8108562
  1411.3198277     -3.2756097      0.8105880
  1411.3212166     -1.4745731      0.8115096
  1411.3226055     -2.3685707      0.8117120
  1411.3239945     -0.2709061      0.8123200
  1411.3253834     -0.8301141      0.8119899
  1411.3267723      2.0132778      0.8126843
  1411.3281612      1.9000182      0.8126988
  1411.3295502      0.9489533      0.8124944
  1411.3309391      0.4844492      0.8119744
  1411.3323280     -1.4241577      0.8110565
  1411.3337169     -2.2124231      0.8114599
  1411.3351059     -2.4245877      0.8103150
  1411.3364948     -2.1356622      0.8112431
  1411.3378837     -2.9865091      0.8104739
  1411.3392727     -4.0869821      0.8103574
  1411.3406616     -1.6404362      0.8113236
  1411.3420505      0.0215205      0.8122205
  1411.3434394      0.7729371      0.8123461
  1411.3448284      0.7572698      0.8125660
  1411.3462173      1.9286394      0.8127292
  1411.3476062      1.2946837      0.8121987
  1411.3489951      0.2053266      0.8123450
  1411.3503841     -0.5631577      0.8122802
  1411.3517730     -0.4879723      0.8120740
  1411.3531619     -3.4630043      0.8108607
  1411.3545509     -4.3314441      0.8105187
  1411.3559398     -2.5053749      0.8105509
  1411.3573287     -1.7909821      0.8114247
  1411.3587176     -2.3293587      0.8113671
  1411.3601066      0.3641875      0.8123017
  1411.3614955      0.6042732      0.8126916
  1411.3628844      0.8116239      0.8122411
  1411.3642733     -0.2828098      0.8111306
  1411.3656623      0.8012957      0.8128073
  1411.3670512      0.6431350      0.8115390
  1411.3684401     -0.5873151      0.8117311
  1411.3698290     -1.9367140      0.8115424
  1411.3712180     -2.5000357      0.8111512
  1411.3726069     -3.1204249      0.8108156
  1411.3739958     -2.7802087      0.8107935
  1411.3753848     -0.4605765      0.8120348
  1411.3767737     -1.0038546      0.8114984
  1411.3781626      0.3075577      0.8122594
  1411.3795515      2.3815025      0.8128919
  1411.3809405      0.8231774      0.8125986
  1411.3823294      0.9382750      0.8126477
  1411.3837183      1.4096937      0.8124502
  1411.3851072     -1.9054670      0.8111606
  1411.3864962     -0.9336582      0.8114086
  1411.3878851     -1.4355362      0.8111806
  1411.3892740     -1.6409613      0.8114096
  1411.3906630     -1.7908946      0.8108169
  1411.3920519     -1.8369336      0.8114148
  1411.3934408     -1.0502437      0.8112501
  1411.3948297     -1.3831953      0.8119430
  1411.3962187      0.2233570      0.8119422
  1411.3976076      0.9493909      0.8118011
  1411.3989965     -0.1301632      0.8121910
  1411.4003854      1.6690353      0.8122332
  1411.4017744     -0.7274453      0.8116940
  1411.4031633     -0.1117826      0.8114068
  1411.4045522     -1.5500211      0.8116695
  1411.4059412     -0.6751044      0.8119344
  1411.4073301     -0.4493731      0.8117470
  1411.4087190     -1.5887079      0.8112844
  1411.4101079     -1.8232794      0.8112835
  1411.4114969     -1.6121651      0.8112532
  1411.4128858     -0.8274008      0.8118685
  1411.4142747     -1.7796911      0.8109258
  1411.4156636     -0.8650373      0.8118429
  1411.4170526      1.0378804      0.8114922
  1411.4184415     -0.6142733      0.8114714
  1411.4198304      0.8864592      0.8119847
  1411.4212194     -1.1645536      0.8115284
  1411.4226083     -0.8557594      0.8118409
  1411.4239972     -1.8032358      0.8116633
  1411.4253861     -1.5204371      0.8108828
  1411.4267751     -1.1641160      0.8116099
  1411.4281640     -2.2155740      0.8110845
  1411.4295529      0.5577090      0.8118562
  1411.4309418     -0.9173782      0.8111162
  1411.4323308     -0.4879723      0.8111979
  1411.4337197      0.4953900      0.8120697
  1411.4351086     -2.1957055      0.8108352
  1411.4364976      0.0610826      0.8123321
  1411.4378865      2.7281082      0.8120520
  1411.4392754      1.1118404      0.8130180
  1411.4406643     -0.0832489      0.8110541
  1411.4420533     -0.6780803      0.8103214
  1411.4434422     -0.5839016      0.8120730
  1411.4448311     -0.9642050      0.8111708
  1411.4462200     -0.9432861      0.8115173
  1411.4476090     -1.0244234      0.8110189
  1411.4489979     -2.0822709      0.8107721
  1411.4503868     -2.0418336      0.8105681
  1411.4517757     -1.8266930      0.8109403
  1411.4531647      0.2525910      0.8124365
  1411.4545536      1.1486892      0.8124660
  1411.4559425     -1.3650772      0.8114072
  1411.4573315      0.9081658      0.8117785
  1411.4587204      0.1683903      0.8112051
  1411.4601093     -1.1440723      0.8116728
  1411.4614982      0.4320207      0.8121772
  1411.4628872     -1.3483596      0.8118456
  1411.4642761     -1.6717707      0.8112972
  1411.4656650     -3.1659388      0.8108142
  1411.4670539     -0.7939656      0.8108729
  1411.4684429     -1.4743981      0.8112122
  1411.4698318     -1.6322962      0.8108459
  1411.4712207     -0.3491550      0.8123243
  1411.4726097      3.6289328      0.8126610
  1411.4739986     -0.7371608      0.8123101
  1411.4753875      1.6109176      0.8124675
  1411.4767764      1.0764796      0.8116212
  1411.4781654      0.2729847      0.8124980
  1411.4795543     -0.6555859      0.8110691
  1411.4809432     -3.2431373      0.8107171
  1411.4823321     -3.5687366      0.8104510
  1411.4837211     -2.4326402      0.8110121
  1411.4851100     -1.0457799      0.8116979
  1411.4864989     -0.7208808      0.8116890
  1411.4878879     -0.3052166      0.8118746
  1411.4892768     -1.2274853      0.8113901
  1411.4906657      0.6614281      0.8126996
  1411.4920546      1.2922329      0.8125853
  1411.4934436      1.8983552      0.8131930
  1411.4948325      1.3840484      0.8122672
  1411.4962214     -0.5658711      0.8120771
  1411.4976103     -0.5292849      0.8116198
  1411.4989993     -0.8212739      0.8120798
  1411.5003882     -2.9769687      0.8112265
  1411.5017771     -3.2437500      0.8112396
  1411.5031660     -2.9592883      0.8109229
