  1410.9078906      1.6533587      0.4928006
  1410.9092796      0.5655330      0.4925260
  1410.9106685     -1.9078603      0.4921276
  1410.9120575     -3.8723591      0.4915309
  1410.9134464     -2.8777299      0.4918495
  1410.9148353     -2.1926660      0.4921947
  1410.9162243     -0.6334330      0.4923343
  1410.9176132     -0.6472734      0.4924141
  1410.9190022      0.2997143      0.4927541
  1410.9203911     -0.1593827      0.4923786
  1410.9217801      0.3947191      0.4924460
  1410.9231690     -2.1020429      0.4920942
  1410.9245580     -4.1787947      0.4914608
  1410.9259469     -6.5866027      0.4911275
  1410.9273358     -9.2930569      0.4903821
  1410.9287248     -9.3845842      0.4903014
  1410.9301137    -10.5740914      0.4902148
  1410.9315027     -9.1472113      0.4903151
  1410.9328916     -7.1520412      0.4908055
  1410.9342806     -4.4505251      0.4915755
  1410.9356695     -2.1292368      0.4919790
  1410.9370585      1.2723658      0.4926039
  1410.9384474      4.5313917      0.4934870
  1410.9398364      6.4640367      0.4939874
  1410.9412253      6.8065686      0.4941202
  1410.9426142      6.8795262      0.4941434
  1410.9440032      7.3603228      0.4940551
  1410.9453921      6.2896758      0.4940039
  1410.9467811      5.5997435      0.4937317
  1410.9481700      3.4277783      0.4932680
  1410.9495590      2.3254863      0.4930696
  1410.9509479      2.4556832      0.4928326
  1410.9523369      0.7003202      0.4926299
  1410.9537258      0.5256115      0.4926423
  1410.9551147      1.3364211      0.4925255
  1410.9565037      0.8243272      0.4927961
  1410.9578926      0.8493650      0.4927577
  1410.9592816      1.6744322      0.4927567
  1410.9606705      0.6411334      0.4926398
  1410.9620595      1.5861738      0.4928174
  1410.9634484     -1.0950339      0.4921311
  1410.9662263     -3.2679033      0.4916562
  1410.9676152     -5.8030567      0.4908540
  1410.9690042     -7.4757251      0.4906185
  1410.9703931     -7.4203636      0.4905848
  1410.9717821     -7.6252568      0.4895825
  1410.9801157      0.0784770      0.4914024
  1410.9842826      3.5084559      0.4922621
  1410.9856715      4.7365631      0.4931921
  1410.9870605      4.7908814      0.4934633
  1410.9884494      5.1932260      0.4933069
