ID F 1O 2O 3O 4O 5O
OGLE-LMC-RRLYR-06853 0.5548177 0.4135049 -1. -1. -1. -1.
OGLE-LMC-RRLYR-06875 0.4739369 0.3525851 -1. -1. -1. -1.
OGLE-LMC-RRLYR-06953 0.4903808 0.3660921 -1. -1. -1. -1.
OGLE-LMC-RRLYR-06954 0.4792180 0.3566856 -1. -1. -1. -1.
OGLE-LMC-RRLYR-06973 0.4856411 0.3615270 -1. -1. -1. -1.
OGLE-LMC-RRLYR-06991 0.4886428 0.3638965 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07004 0.4713272 0.3504650 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07026 0.4637125 0.3444360 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07059 0.4938175 0.3678350 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07061 0.4800666 0.3574351 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07074 0.4873666 0.3629382 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07100 0.4803107 0.3576986 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07110 0.4752908 0.3535824 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07117 0.4943034 0.3678661 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07201 0.5345136 0.3981835 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07291 0.4743279 0.3531024 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07313 0.4795194 0.3565981 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07348 0.4730665 0.3518139 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07422 0.4710425 0.3502140 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07458 0.4859723 0.3619023 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07464 0.4773917 0.3550670 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07527 0.4779918 0.3553266 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07551 0.4892932 0.3641521 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07554 0.5011453 0.3732124 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07577 0.4994688 0.3720463 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07609 0.5141104 0.3828677 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07623 0.4657955 0.3462711 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07647 0.4728444 0.3518793 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07699 0.4850304 0.3610371 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07721 0.4773866 0.3552029 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07732 0.5269115 0.3929653 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07735 0.4648074 0.3453572 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07754 0.4898252 0.3644746 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07764 0.4906514 0.3655520 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07790 0.4815654 0.3581798 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07821 0.4717452 0.3508730 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07822 0.4697269 0.3491795 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07843 0.4702276 0.3493410 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07897 0.4886166 0.3634630 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07931 0.5077843 0.3782228 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07934 0.4818514 0.3586829 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07936 0.4694724 0.3491893 -1. -1. -1. -1.
OGLE-LMC-RRLYR-07942 0.4668888 0.3469815 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08000 0.5295935 0.3952221 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08015 0.4640847 0.3448589 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08021 0.4596278 0.3413335 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08028 0.4912856 0.3658426 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08042 0.4881844 0.3635973 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08066 0.4992388 0.3722606 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08078 0.4886561 0.3641246 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08080 0.5146596 0.3837969 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08081 0.4979929 0.3710153 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08102 0.5321892 0.3969530 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08103 0.4725570 0.3516080 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08126 0.4808316 0.3576402 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08172 0.4667997 0.3471161 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08217 0.4735580 0.3522204 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08228 0.5285995 0.3943906 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08238 0.4714963 0.3506114 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08276 0.4906803 0.3655461 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08304 0.5858148 0.4374725 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08363 0.4862562 0.3619539 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08406 0.4870229 0.3626216 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08449 0.4932833 0.3672206 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08468 0.5109043 0.3809302 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08492 0.4912784 0.3663825 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08507 0.4686733 0.3485394 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08535 0.4772386 0.3551937 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08564 0.4589603 0.3405723 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08679 0.4851635 0.3611866 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08691 0.4760099 0.3541290 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08771 0.4723742 0.3514452 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08783 0.5266897 0.3925768 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08806 0.4695270 0.3492421 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08825 0.5000135 0.3723690 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08885 0.4856239 0.3616880 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08890 0.4899896 0.3651562 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08935 0.4755132 0.3537224 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08962 0.5271130 0.3929721 -1. -1. -1. -1.
OGLE-LMC-RRLYR-08987 0.5302689 0.3967627 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09043 0.5539701 0.4133710 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09069 0.4736889 0.3523881 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09165 0.4638156 0.3448296 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09172 0.4695750 0.3487870 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09204 0.4804202 0.3572151 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09243 0.4772573 0.3551539 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09327 0.4737520 0.3523544 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09405 0.4714616 0.3505977 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09430 0.5049059 0.3766380 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09441 0.4715976 0.3508349 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09445 0.4675622 0.3477225 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09450 0.4615958 0.3429529 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09464 0.4642095 0.3450321 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09490 0.5397656 0.4027170 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09506 0.4659752 0.3462586 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09509 0.4579942 0.3401464 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09524 0.5009215 0.3730681 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09575 0.4745457 0.3529436 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09612 0.4779264 0.3554120 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09618 0.4840580 0.3603988 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09625 0.4837374 0.3604200 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09634 0.4721084 0.3510314 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09652 0.4700671 0.3492395 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09682 0.4849866 0.3631385 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09691 0.4738382 0.3522422 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09805 0.4967537 0.3697962 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09856 0.5170118 0.3855643 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09881 0.4845343 0.3605478 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09897 0.4727694 0.3516609 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09923 0.4692545 0.3489632 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09927 0.4628858 0.3438249 -1. -1. -1. -1.
OGLE-LMC-RRLYR-09953 0.4985848 0.3712575 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10119 0.5317015 0.3961669 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10124 0.4881002 0.3634593 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10204 0.4715657 0.3507169 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10206 0.4899198 0.3648235 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10247 0.4958574 0.3692412 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10255 0.4645722 0.3451913 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10281 0.4986125 0.3713001 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10288 0.4774932 0.3553836 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10324 0.4668816 0.3469094 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10359 0.4826841 0.3591881 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10372 0.5016828 0.3735980 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10393 0.5127430 0.3821557 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10493 0.4679912 0.3480814 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10495 0.4698441 0.3488768 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10556 0.4867504 0.3620254 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10573 0.4828410 0.3595366 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10574 0.4671991 0.3470986 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10577 0.4672245 0.3474389 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10622 0.4741086 0.3524525 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10689 0.5487340 0.4091264 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10693 0.4808875 0.3577558 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10745 0.5059196 0.3770690 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10787 0.4677899 0.3475609 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10798 0.5418447 0.4042004 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10859 0.4839229 0.3602797 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10930 0.4730252 0.3518868 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10937 0.4648057 0.3452449 -1. -1. -1. -1.
OGLE-LMC-RRLYR-10977 0.5193601 0.3888508 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11089 0.4698130 0.3491724 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11102 0.4800215 0.3572346 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11216 0.4954197 0.3685950 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11272 0.4841735 0.3597910 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11334 0.4612396 0.3426660 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11357 0.5053456 0.3767037 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11368 0.5205092 0.3885551 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11392 0.4985383 0.3714807 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11426 0.4649032 0.3453388 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11461 0.4647469 0.3452063 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11508 0.4734806 0.3531604 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11638 0.4665082 0.3465469 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11671 0.4970548 0.3703312 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11672 0.4760693 0.3540926 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11718 0.4815446 0.3583567 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11738 0.5412418 0.4033535 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11778 0.4693768 0.3489875 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11805 0.4714622 0.3507645 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11821 0.4670164 0.3470503 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11838 0.4613230 0.3426616 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11839 0.4859878 0.3617266 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11841 0.4733636 0.3520201 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11918 0.4762195 0.3540287 -1. -1. -1. -1.
OGLE-LMC-RRLYR-11922 0.5255812 0.3922427 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12006 0.5540179 0.4133336 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12026 0.4951244 0.3685910 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12047 0.4926155 0.3664037 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12051 0.5136568 0.3831582 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12111 0.4810082 0.3579086 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12125 0.4816516 0.3585256 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12143 0.4679401 0.3477364 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12180 0.4748508 0.3531567 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12195 0.4860944 0.3617476 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12226 0.4739388 0.3526306 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12266 0.4755426 0.3537978 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12271 0.4764622 0.3541825 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12277 0.4680386 0.3476482 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12360 0.4721978 0.3511768 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12460 0.5043922 0.3756930 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12482 0.4726992 0.3516881 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12531 0.4748948 0.3532122 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12552 0.4771491 0.3546670 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12601 0.5045273 0.3762774 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12631 0.4685371 0.3484394 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12634 0.4608704 0.3422586 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12655 0.4649141 0.3449459 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12676 0.4604235 0.3419156 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12829 0.4652740 0.3457218 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12864 0.4923672 0.3660127 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12877 0.4807804 0.3578424 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12903 0.4794972 0.3567828 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12909 0.4610114 0.3424836 -1. -1. -1. -1.
OGLE-LMC-RRLYR-12931 0.4652174 0.3457263 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13009 0.4814564 0.3585595 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13034 0.4937431 0.3676343 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13088 0.5083991 0.3796921 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13093 0.4653524 0.3455795 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13095 0.4961278 0.3695537 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13112 0.4999369 0.3720799 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13128 0.4686472 0.3480160 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13214 0.4759225 0.3541923 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13232 0.5115931 0.3814173 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13266 0.4617863 0.3430808 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13317 0.4833571 0.3598906 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13346 0.4801905 0.3570160 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13369 0.4839633 0.3603041 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13457 0.4788661 0.3558552 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13542 0.4626566 0.3438181 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13615 0.4648585 0.3454423 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13632 0.4658976 0.3463128 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13659 0.4804263 0.3574556 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13685 0.4874692 0.3631818 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13727 0.4675895 0.3475101 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13770 0.5460746 0.4070708 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13777 0.4623573 0.3433956 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13783 0.4711385 0.3501258 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13810 0.4808314 0.3580701 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13815 0.4792544 0.3566806 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13835 0.4699954 0.3494672 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13836 0.4616555 0.3430092 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13839 0.5298831 0.3951244 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13865 0.4824516 0.3590834 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13885 0.4765308 0.3546069 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13890 0.4813809 0.3582689 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13933 0.4931692 0.3677174 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13960 0.4661516 0.3463834 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13975 0.4807026 0.3574589 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13977 0.4800436 0.3572113 -1. -1. -1. -1.
OGLE-LMC-RRLYR-13997 0.4694876 0.3490224 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14015 0.4745833 0.3528262 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14045 0.4679373 0.3478322 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14091 0.4848007 0.3608498 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14114 0.4736224 0.3523170 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14140 0.4713973 0.3506748 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14162 0.4853301 0.3611600 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14186 0.4904640 0.3652493 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14209 0.5098106 0.3783863 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14287 0.4892749 0.3645409 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14330 0.4798245 0.3571113 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14344 0.4675006 0.3474834 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14412 0.4620688 0.3432369 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14427 0.4431887 0.3288203 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14437 0.4930749 0.3669380 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14519 0.4652083 0.3457231 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14540 0.4803650 0.3572285 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14557 0.4966183 0.3694838 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14576 0.5107989 0.3811432 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14590 0.4750125 0.3534765 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14632 0.4729221 0.3519177 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14636 0.5115493 0.3815874 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14712 0.5298471 0.3953599 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14745 0.4858019 0.3615790 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14768 0.4568339 0.3389655 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14786 0.4980381 0.3706148 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14790 0.4661332 0.3463187 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14792 0.4750330 0.3533750 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14805 0.4847832 0.3610844 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14874 0.4993638 0.3719927 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14896 0.4800643 0.3574315 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14897 0.4760359 0.3541201 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14910 0.4689840 0.3486780 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14948 0.4944434 0.3681604 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14974 0.4785851 0.3558644 -1. -1. -1. -1.
OGLE-LMC-RRLYR-14975 0.4965445 0.3697935 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15013 0.4605714 0.3420516 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15021 0.4911051 0.3655173 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15030 0.4893052 0.3639278 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15037 0.4783508 0.3559256 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15057 0.4682764 0.3479670 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15092 0.4827931 0.3591598 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15136 0.4693749 0.3490584 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15149 0.4891593 0.3640677 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15254 0.5021944 0.3745544 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15305 0.4738858 0.3523042 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15318 0.4622055 0.3433548 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15363 0.4691076 0.3485060 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15425 0.4874082 0.3629995 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15441 0.5287111 0.3943778 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15502 0.4959072 0.3689544 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15519 0.4985038 0.3707680 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15526 0.4826436 0.3594563 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15527 0.4950769 0.3685675 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15560 0.4781199 0.3554019 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15649 0.4693791 0.3490546 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15685 0.4671730 0.3471850 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15688 0.4821941 0.3588342 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15723 0.4801844 0.3574370 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15730 0.4837674 0.3600545 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15744 0.4825568 0.3592972 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15816 0.4702178 0.3495215 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15908 0.4650286 0.3456121 -1. -1. -1. -1.
OGLE-LMC-RRLYR-15950 0.5016191 0.3737424 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16025 0.4694156 0.3490650 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16037 0.4815974 0.3583755 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16120 0.4823887 0.3590609 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16134 0.4758173 0.3540789 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16145 0.4739568 0.3524388 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16215 0.4690446 0.3484403 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16244 0.5013935 0.3731443 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16274 0.5251022 0.3912667 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16289 0.4667835 0.3468522 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16290 0.4687549 0.3485628 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16300 0.4738866 0.3526497 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16311 0.4792054 0.3565748 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16313 0.4802437 0.3569172 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16333 0.4820656 0.3589874 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16336 0.4932366 0.3670921 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16367 0.4743312 0.3527590 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16531 0.4875311 0.3628118 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16536 0.4627174 0.3435784 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16586 0.4867734 0.3623130 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16599 0.4667139 0.3466929 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16611 0.4849701 0.3612212 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16713 0.4985854 0.3712896 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16754 0.4726769 0.3517619 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16812 0.4651619 0.3455861 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16827 0.4858811 0.3615282 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16903 0.4882754 0.3635528 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16910 0.5383844 0.4013672 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16955 0.5340298 0.3986316 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16992 0.4735601 0.3522595 -1. -1. -1. -1.
OGLE-LMC-RRLYR-16993 0.4852613 0.3613774 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17033 0.4724056 0.3514107 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17062 0.4714983 0.3507632 -1. -1. -1. -1.
OGLE-LMC-RRLYR-17070 0.4642070 0.3446056 -1. -1. -1. -1.
